"NDB_No"|"FdGrp_Cd"|"Long_Desc"|"Shrt_Desc"|"ComName"|"ManufacName"
"14635"|"1400"|"Beverages, vegetable and fruit juice blend, 100% juice, with added vitamins A, C, E"|"BEVERAGES,VEG & FRUIT JUC BLEND,W/ ADDED VITAMINS A,C,E"|"includes V8 V-fusion juices"|
"14636"|"1400"|"Beverages, fruit juice drink, reduced sugar, with vitamin E added"|"BEVERAGES,FRUIT JUC DRK,RED SUGAR,W/ VITAMIN E ADDED"|"includes Capri Sun"|
"14637"|"1400"|"Water, with corn syrup and/or sugar and low calorie sweetener, fruit flavored"|"WATER,W/ CORN SYRUP AND/OR SUGAR & LO CAL SWTNR,FRUIT FLAV"|"includes Caprisun Roarin' Waters"|
"14638"|"1400"|"Beverage, Horchata, as served in restaurant"|"BEVERAGE,HORCHATA,AS SERVED IN RESTAURANT"|"Latino food"|
"14639"|"1400"|"Rice drink, unsweetened, with added calcium, vitamins A and D"|"RICE DRK,UNSWTND,W/ ADDED CA,VITAMINS A & D"|"ricemilk, rice milk"|
"14640"|"1400"|"Energy drink, VAULT, citrus flavor"|"ENERGY DRK,VAULT,CITRUS FLAVOR"||"The Coca-Cola Company"
"14641"|"1400"|"Energy drink, VAULT Zero, sugar-free, citrus flavor"|"ENERGY DRK,VAULT ZERO,SUGAR-FREE,CITRUS FLAVOR"||"The Coca-Cola Company"
"16001"|"1600"|"Beans, adzuki, mature seeds, raw"|"BEANS,ADZUKI,MATURE SEEDS,RAW"||
"16002"|"1600"|"Beans, adzuki, mature seeds, cooked, boiled, without salt"|"BEANS,ADZUKI,MATURE SEEDS,CKD,BLD,WO/SALT"||
"16003"|"1600"|"Beans, adzuki, mature seeds, canned, sweetened"|"BEANS,ADZUKI,MATURE SEEDS,CND,SWTND"||
"16004"|"1600"|"Beans, adzuki, yokan, mature seeds"|"BEANS,ADZUKI,YOKAN,MATURE SEEDS"||
"16005"|"1600"|"Beans, baked, home prepared"|"BEANS,BAKED,HOME PREPARED"||
"16006"|"1600"|"Beans, baked, canned, plain or vegetarian"|"BEANS,BKD,CND,PLN OR VEGETARIAN"||
"16007"|"1600"|"Beans, baked, canned, with beef"|"BEANS,BKD,CND,W/BF"||
"16008"|"1600"|"Beans, baked, canned, with franks"|"BEANS,BKD,CND,W/FRANKS"||
"16009"|"1600"|"Beans, baked, canned, with pork"|"BEANS,BKD,CND,W/PORK"||
"16010"|"1600"|"Beans, baked, canned, with pork and sweet sauce"|"BEANS,BKD,CND,W/PORK&SWT SAU"||
"16011"|"1600"|"Beans, baked, canned, with pork and tomato sauce"|"BEANS,BKD,CND,W/PORK&TOMATO SAU"||
"16014"|"1600"|"Beans, black, mature seeds, raw"|"BEANS,BLACK,MATURE SEEDS,RAW"||
"16015"|"1600"|"Beans, black, mature seeds, cooked, boiled, without salt"|"BEANS,BLACK,MATURE SEEDS,CKD,BLD,WO/SALT"||
"16016"|"1600"|"Beans, black turtle soup, mature seeds, raw"|"BEANS,BLACK TURTLE SOUP,MATURE SEEDS,RAW"||
"16017"|"1600"|"Beans, black turtle soup, mature seeds, cooked, boiled, without salt"|"BEANS,BLACK TURTLE SOUP,MATURE SEEDS,CKD,BLD,WO/SALT"||
"16018"|"1600"|"Beans, black turtle soup, mature seeds, canned"|"BEANS,BLACK TURTLE SOUP,MATURE SEEDS,CND"||
"16019"|"1600"|"Beans, cranberry (roman), mature seeds, raw"|"BEANS,CRANBERRY (ROMAN),MATURE SEEDS,RAW"||
"16020"|"1600"|"Beans, cranberry (roman), mature seeds, cooked, boiled, without salt"|"BEANS,CRANBERRY (ROMAN),MATURE SEEDS,CKD,BLD,WO/SALT"||
"16021"|"1600"|"Beans, cranberry (roman), mature seeds, canned"|"BEANS,CRANBERRY (ROMAN),MATURE SEEDS,CND"||
"16022"|"1600"|"Beans, french, mature seeds, raw"|"BEANS,FRENCH,MATURE SEEDS,RAW"||
"16023"|"1600"|"Beans, french, mature seeds, cooked, boiled, without salt"|"BEANS,FRENCH,MATURE SEEDS,CKD,BLD,WO/SALT"||
"16024"|"1600"|"Beans, great northern, mature seeds, raw"|"BEANS,GREAT NORTHERN,MATURE SEEDS,RAW"||
"16025"|"1600"|"Beans, great northern, mature seeds, cooked, boiled, without salt"|"BEANS,GREAT NORTHERN,MATURE SEEDS,CKD,BLD,WO/SALT"||
"16026"|"1600"|"Beans, great northern, mature seeds, canned"|"BEANS,GREAT NORTHERN,MATURE SEEDS,CND"||
"16027"|"1600"|"Beans, kidney, all types, mature seeds, raw"|"BEANS,KIDNEY,ALL TYPES,MATURE SEEDS,RAW"||
"16028"|"1600"|"Beans, kidney, all types, mature seeds, cooked, boiled, without salt"|"BEANS,KIDNEY,ALL TYPES,MATURE SEEDS,CKD,BLD,WO/SALT"||
"16029"|"1600"|"Beans, kidney, all types, mature seeds, canned"|"BEANS,KIDNEY,ALL TYPES,MATURE SEEDS,CND"|"Includes USDA commodity food A086"|
"16030"|"1600"|"Beans, kidney, california red, mature seeds, raw"|"BEANS,KIDNEY,CALIFORNIA RED,MATURE SEEDS,RAW"||
"16031"|"1600"|"Beans, kidney, california red, mature seeds, cooked, boiled, without salt"|"BEANS,KIDNEY,CALIFORNIA RED,MATURE SEEDS,CKD,BLD,WO/SALT"||
"16032"|"1600"|"Beans, kidney, red, mature seeds, raw"|"BEANS,KIDNEY,RED,MATURE SEEDS,RAW"||
"16033"|"1600"|"Beans, kidney, red, mature seeds, cooked, boiled, without salt"|"BEANS,KIDNEY,RED,MATURE SEEDS,CKD,BLD,WO/SALT"||
"16034"|"1600"|"Beans, kidney, red, mature seeds, canned"|"BEANS,KIDNEY,RED,MATURE SEEDS,CND"||
"16035"|"1600"|"Beans, kidney, royal red, mature seeds, raw"|"BEANS,KIDNEY,ROYAL RED,MATURE SEEDS,RAW"||
"16036"|"1600"|"Beans, kidney, royal red, mature seeds, cooked, boiled, without salt"|"BEANS,KIDNEY,ROYAL RED,MATURE SEEDS,CKD,BLD,WO/SALT"||
"16037"|"1600"|"Beans, navy, mature seeds, raw"|"BEANS,NAVY,MATURE SEEDS,RAW"|"Includes USDA commodity food A918, A924"|
"16038"|"1600"|"Beans, navy, mature seeds, cooked, boiled, without salt"|"BEANS,NAVY,MATURE SEEDS,CKD,BLD,WO/SALT"||
"16039"|"1600"|"Beans, navy, mature seeds, canned"|"BEANS,NAVY,MATURE SEEDS,CND"||
"16040"|"1600"|"Beans, pink, mature seeds, raw"|"BEANS,PINK,MATURE SEEDS,RAW"||
"16041"|"1600"|"Beans, pink, mature seeds, cooked, boiled, without salt"|"BEANS,PINK,MATURE SEEDS,CKD,BLD,WO/SALT"||
"16042"|"1600"|"Beans, pinto, mature seeds, raw"|"BEANS,PINTO,MATURE SEEDS,RAW"|"Includes USDA commodity food A914, A942"|
"16043"|"1600"|"Beans, pinto, mature seeds, cooked, boiled, without salt"|"BEANS,PINTO,MATURE SEEDS,CKD,BLD,WO/SALT"||
"16044"|"1600"|"Beans, pinto, mature seeds, canned"|"BEANS,PINTO,MATURE SEEDS,CND"||
"16045"|"1600"|"Beans, small white, mature seeds, raw"|"BEANS,SML WHITE,MATURE SEEDS,RAW"||
"16046"|"1600"|"Beans, small white, mature seeds, cooked, boiled, without salt"|"BEANS,SML WHITE,MATURE SEEDS,CKD,BLD,WO/SALT"||
"16047"|"1600"|"Beans, yellow, mature seeds, raw"|"BEANS,YEL,MATURE SEEDS,RAW"||
"16048"|"1600"|"Beans, yellow, mature seeds, cooked, boiled, without salt"|"BEANS,YEL,MATURE SEEDS,CKD,BLD,WO/SALT"||
"16049"|"1600"|"Beans, white, mature seeds, raw"|"BEANS,WHITE,MATURE SEEDS,RAW"||
"16050"|"1600"|"Beans, white, mature seeds, cooked, boiled, without salt"|"BEANS,WHITE,MATURE SEEDS,CKD,BLD,WO/SALT"||
"16051"|"1600"|"Beans, white, mature seeds, canned"|"BEANS,WHITE,MATURE SEEDS,CND"||
"16052"|"1600"|"Broadbeans (fava beans), mature seeds, raw"|"BROADBEANS (FAVA BEANS),MATURE SEEDS,RAW"||
"16053"|"1600"|"Broadbeans (fava beans), mature seeds, cooked, boiled, without salt"|"BROADBEANS (FAVA BNS),MATURE SEEDS,CKD,BLD,WO/SALT"||
"16054"|"1600"|"Broadbeans (fava beans), mature seeds, canned"|"BROADBEANS (FAVA BNS),MATURE SEEDS,CND"||
"16055"|"1600"|"Carob flour"|"CAROB FLOUR"||
"16056"|"1600"|"Chickpeas (garbanzo beans, bengal gram), mature seeds, raw"|"CHICKPEAS (GARBANZO BNS,BENGAL GM),MATURE SEEDS,RAW"||
"16057"|"1600"|"Chickpeas (garbanzo beans, bengal gram), mature seeds, cooked, boiled, without salt"|"CHICKPEAS ,MATURE SEEDS,CKD,BLD,WO/SALT"||
"16058"|"1600"|"Chickpeas (garbanzo beans, bengal gram), mature seeds, canned"|"CHICKPEAS (GARBANZO BNS,BENGAL GM),MATURE SEEDS,CND"||
"16059"|"1600"|"Chili with beans, canned"|"CHILI WITH BEANS,CANNED"||
"16060"|"1600"|"Cowpeas, catjang, mature seeds, raw"|"COWPEAS,CATJANG,MATURE SEEDS,RAW"||
"16061"|"1600"|"Cowpeas, catjang, mature seeds, cooked, boiled, without salt"|"COWPEAS,CATJANG,MATURE SEEDS,CKD,BLD,WO/SALT"||
"16062"|"1600"|"Cowpeas, common (blackeyes, crowder, southern), mature seeds, raw"|"COWPEAS,COMMON (BLACKEYES,CROWDER,SOUTHERN),MTRE SEEDS,RAW"||
"16063"|"1600"|"Cowpeas, common (blackeyes, crowder, southern), mature seeds, cooked, boiled, without salt"|"COWPEAS,COMMON (BLKEYES,CRWDR,STHRN),MTURE,CKD,BLD,WO/SALT"||
"16064"|"1600"|"Cowpeas, common (blackeyes, crowder, southern), mature seeds, canned, plain"|"COWPEAS,COMMON,MATURE SEEDS,CND,PLN"||
"16065"|"1600"|"Cowpeas, common (blackeyes, crowder, southern), mature seeds, canned with pork"|"COWPEAS,COMMON,MATURE SEEDS,CND W/PORK"||
"16067"|"1600"|"Hyacinth beans, mature seeds, raw"|"HYACINTH BNS,MATURE SEEDS,RAW"||
"16068"|"1600"|"Hyacinth beans, mature seeds, cooked, boiled, without salt"|"HYACINTH BNS,MATURE SEEDS,CKD,BLD,WO/SALT"||
"16069"|"1600"|"Lentils, raw"|"LENTILS,RAW"||
"16070"|"1600"|"Lentils, mature seeds, cooked, boiled, without salt"|"LENTILS,MATURE SEEDS,CKD,BLD,WO/SALT"||
"16071"|"1600"|"Lima beans, large, mature seeds, raw"|"LIMA BNS,LRG,MATURE SEEDS,RAW"||
"16072"|"1600"|"Lima beans, large, mature seeds, cooked, boiled, without salt"|"LIMA BNS,LRG,MATURE SEEDS,CKD,BLD,WO/SALT"||
"16073"|"1600"|"Lima beans, large, mature seeds, canned"|"LIMA BNS,LRG,MATURE SEEDS,CND"||
"16074"|"1600"|"Lima beans, thin seeded (baby), mature seeds, raw"|"LIMA BNS,THIN SEEDED (BABY),MATURE SEEDS,RAW"||
"16075"|"1600"|"Lima beans, thin seeded (baby), mature seeds, cooked, boiled, without salt"|"LIMA BNS,THIN SEEDED (BABY),MATURE SEEDS,CKD,BLD,WO/SALT"||
"16076"|"1600"|"Lupins, mature seeds, raw"|"LUPINS,MATURE SEEDS,RAW"||
"16077"|"1600"|"Lupins, mature seeds, cooked, boiled, without salt"|"LUPINS,MATURE SEEDS,CKD,BLD,WO/ SALT"||
"16078"|"1600"|"Mothbeans, mature seeds, raw"|"MOTHBEANS,MATURE SEEDS,RAW"||
"16079"|"1600"|"Mothbeans, mature seeds, cooked, boiled, without salt"|"MOTHBEANS,MATURE SEEDS,CKD,BLD,WO/SALT"||
"16080"|"1600"|"Mung beans, mature seeds, raw"|"MUNG BNS,MATURE SEEDS,RAW"||
"16081"|"1600"|"Mung beans, mature seeds, cooked, boiled, without salt"|"MUNG BNS,MATURE SEEDS,CKD,BLD,WO/SALT"||
"16082"|"1600"|"Noodles, chinese, cellophane or long rice (mung beans), dehydrated"|"NOODLES,CHINESE,CELLOPHANE OR LONG RICE (MUNG BNS),DEHYD"||
"16083"|"1600"|"Mungo beans, mature seeds, raw"|"MUNGO BNS,MATURE SEEDS,RAW"||
"16084"|"1600"|"Mungo beans, mature seeds, cooked, boiled, without salt"|"MUNGO BNS,MATURE SEEDS,CKD,BLD,WO/SALT"||
"16085"|"1600"|"Peas, split, mature seeds, raw"|"PEAS,SPLIT,MATURE SEEDS,RAW"||
"16086"|"1600"|"Peas, split, mature seeds, cooked, boiled, without salt"|"PEAS,SPLIT,MATURE SEEDS,CKD,BLD,WO/SALT"||
"16087"|"1600"|"Peanuts, all types, raw"|"PEANUTS,ALL TYPES,RAW"||
"16088"|"1600"|"Peanuts, all types, cooked, boiled, with salt"|"PEANUTS,ALL TYPES,CKD,BLD,W/SALT"||
"16089"|"1600"|"Peanuts, all types, oil-roasted, with salt"|"PEANUTS,ALL TYPES,OIL-ROASTED,W/SALT"||
"16090"|"1600"|"Peanuts, all types, dry-roasted, with salt"|"PEANUTS,ALL TYPES,DRY-ROASTED,W/SALT"||
"16091"|"1600"|"Peanuts, spanish, raw"|"PEANUTS,SPANISH,RAW"||
"16092"|"1600"|"Peanuts, spanish, oil-roasted, with salt"|"PEANUTS,SPANISH,OIL-ROASTED,W/SALT"||
"16093"|"1600"|"Peanuts, valencia, raw"|"PEANUTS,VALENCIA,RAW"||
"16094"|"1600"|"Peanuts, valencia, oil-roasted, with salt"|"PEANUTS,VALENCIA,OIL-ROASTED,W/SALT"||
"16095"|"1600"|"Peanuts, virginia, raw"|"PEANUTS,VIRGINIA,RAW"||
"16096"|"1600"|"Peanuts, virginia, oil-roasted, with salt"|"PEANUTS,VIRGINIA,OIL-ROASTED,W/SALT"||
"16097"|"1600"|"Peanut butter, chunk style, with salt"|"PEANUT BUTTER,CHUNK STYLE,W/SALT"||
"16098"|"1600"|"Peanut butter, smooth style, with salt"|"PEANUT BUTTER,SMOOTH STYLE,W/ SALT"||
"16099"|"1600"|"Peanut flour, defatted"|"PEANUT FLOUR,DEFATTED"||
"16100"|"1600"|"Peanut flour, low fat"|"PEANUT FLOUR,LOW FAT"||
"16101"|"1600"|"Pigeon peas (red gram), mature seeds, raw"|"PIGEON PEAS (RED GM),MATURE SEEDS,RAW"||
"16102"|"1600"|"Pigeon peas (red gram), mature seeds, cooked, boiled, without salt"|"PIGEON PEAS (RED GM),MATURE SEEDS,CKD,BLD,WO/SALT"||
"16103"|"1600"|"Refried beans, canned, traditional style (includes USDA commodity)"|"REFRIED BNS,CND,TRADITIONAL STYLE (INCLUDES USDA COMMODITY)"||
"16104"|"1600"|"Bacon, meatless"|"BACON,MEATLESS"||
"16106"|"1600"|"Meat extender"|"MEAT EXTENDER"||
"16107"|"1600"|"Sausage, meatless"|"SAUSAGE,MEATLESS"||
"16108"|"1600"|"Soybeans, mature seeds, raw"|"SOYBEANS,MATURE SEEDS,RAW"||
"16109"|"1600"|"Soybeans, mature cooked, boiled, without salt"|"SOYBEANS,MATURE CKD,BLD,WO/SALT"||
"16110"|"1600"|"Soybeans, mature seeds, roasted, salted"|"SOYBEANS,MATURE SEEDS,RSTD,SALTED"||
"16111"|"1600"|"Soybeans, mature seeds, dry roasted"|"SOYBEANS,MATURE SEEDS,DRY RSTD"|"Soy nuts"|
"16112"|"1600"|"Miso"|"MISO"||
"16113"|"1600"|"Natto"|"NATTO"||
"16114"|"1600"|"Tempeh"|"TEMPEH"||
"16115"|"1600"|"Soy flour, full-fat, raw"|"SOY FLOUR,FULL-FAT,RAW"||
"16116"|"1600"|"Soy flour, full-fat, roasted"|"SOY FLR,FULL-FAT,RSTD"||
"16117"|"1600"|"Soy flour, defatted"|"SOY FLOUR,DEFATTED"||
"16118"|"1600"|"Soy flour, low-fat"|"SOY FLOUR,LOW-FAT"||
"16119"|"1600"|"Soy meal, defatted, raw"|"SOY MEAL,DEFATTED,RAW"||
"16120"|"1600"|"Soymilk, original and vanilla, unfortified"|"SOYMILK,ORIGINAL & VANILLA,UNFORTIFIED"||
"16121"|"1600"|"Soy protein concentrate, produced by alcohol extraction"|"SOY PROT CONC,PRODUCED BY ALCOHOL EXTRACTION"||
"16122"|"1600"|"Soy protein isolate"|"SOY PROTEIN ISOLATE"||
"16123"|"1600"|"Soy sauce made from soy and wheat (shoyu)"|"SOY SAU MADE FROM SOY&WHEAT (SHOYU)"||
"16124"|"1600"|"Soy sauce made from soy (tamari)"|"SOY SAU MADE FROM SOY (TAMARI)"||
"16125"|"1600"|"Soy sauce made from hydrolyzed vegetable protein"|"SOY SAU MADE FROM HYDROLYZED VEG PROT"||
"16126"|"1600"|"Tofu, firm, prepared with calcium sulfate and magnesium chloride (nigari)"|"TOFU,FIRM,PREP W/CA SULFATE&MAGNESIUM CHLORIDE (NIGARI)"||
"16127"|"1600"|"Tofu, soft, prepared with calcium sulfate and magnesium chloride (nigari)"|"TOFU,SOFT,PREP W/CA SULFATE&MAGNESIUM CHLORIDE (NIGARI)"||
"16128"|"1600"|"Tofu, dried-frozen (koyadofu)"|"TOFU,DRIED-FROZEN (KOYADOFU)"||
"16129"|"1600"|"Tofu, fried"|"TOFU,FRIED"||
"16130"|"1600"|"Tofu, okara"|"TOFU,OKARA"||
"16132"|"1600"|"Tofu, salted and fermented (fuyu)"|"TOFU,SALTED&FERMENTED (FUYU)"||
"16133"|"1600"|"Yardlong beans, mature seeds, raw"|"YARDLONG BNS,MATURE SEEDS,RAW"||
"16134"|"1600"|"Yardlong beans, mature seeds, cooked, boiled, without salt"|"YARDLONG BNS,MATURE SEEDS,CKD,BLD,WO/SALT"||
"16135"|"1600"|"Winged beans, mature seeds, raw"|"WINGED BNS,MATURE SEEDS,RAW"||
"16136"|"1600"|"Beans, winged, mature seeds, cooked, boiled, without salt"|"BEANS,WINGED,MATURE SEEDS,CKD,BLD,WO/SALT"||
"16137"|"1600"|"Hummus, home prepared"|"HUMMUS,HOME PREP"||
"16138"|"1600"|"Falafel, home-prepared"|"FALAFEL,HOME-PREPARED"||
"16139"|"1600"|"Soymilk, original and vanilla, with added calcium, vitamins A and D"|"SOYMILK,ORIGINAL & VANILLA,W/ ADDED CA,VITAMINS A & D"||
"16144"|"1600"|"Lentils, pink, raw"|"LENTILS,PINK,RAW"||
"16147"|"1600"|"Veggie burgers or soyburgers, unprepared"|"VEGGIE BURGERS OR SOYBURGERS  UNPREP"||
"16149"|"1600"|"Peanut spread, reduced sugar"|"PEANUT SPRD,RED SUGAR"||
"16150"|"1600"|"Peanut butter, smooth, reduced fat"|"PEANUT BUTTER,SMOOTH,RED FAT"||
"16152"|"1600"|"ENSURE FIBER WITH FOS, liquid"|"ENSURE FIBER W/ FOS,LIQ"||
"16155"|"1600"|"Peanut butter, smooth, vitamin and mineral fortified"|"PEANUT BUTTER,SMOOTH,VIT & MINERAL FORT"||
"16156"|"1600"|"Peanut butter, chunky, vitamin and mineral fortified"|"PEANUT BUTTER,CHUNKY,VITAMIN&MINERAL FORT"||
"16157"|"1600"|"Chickpea flour (besan)"|"CHICKPEA FLOUR (BESAN)"||
"16158"|"1600"|"Hummus, commercial"|"HUMMUS,COMMERCIAL"||
"16159"|"1600"|"Tofu, extra firm, prepared with nigari"|"TOFU,EX FIRM,PREP W/NIGARI"||
"16160"|"1600"|"Tofu, hard, prepared with nigari"|"TOFU,HARD,PREP W/NIGARI"||
"16161"|"1600"|"MORI-NU, Tofu, silken, soft"|"MORI-NU,TOFU,SILKEN,SOFT"||
"16162"|"1600"|"MORI-NU, Tofu, silken, firm"|"MORI-NU,TOFU,SILKEN,FIRM"||
"16163"|"1600"|"MORI-NU, Tofu, silken, extra firm"|"MORI-NU,TOFU,SILKEN,EX FIRM"||
"16164"|"1600"|"MOR-NU, Tofu, silken, lite firm"|"MOR-NU,TOFU,SILKEN,LITE FIRM"||
"16165"|"1600"|"MORI-NU, Tofu, silken, lite extra firm"|"MORI-NU,TOFU,SILKEN,LITE EX FIRM"||
"16166"|"1600"|"Soymilk, chocolate, unfortified"|"SOYMILK,CHOC,UNFORTIFIED"||
"16167"|"1600"|"USDA Commodity, Peanut Butter, smooth"|"USDA CMDTY,PNUT BUTTER,SMOOTH"||
"16168"|"1600"|"Soymilk, chocolate, with added calcium, vitamins A and D"|"SOYMILK,CHOC,W/ ADDED CA,VITAMINS A & D"||
"16171"|"1600"|"Refried beans, canned, vegetarian"|"REFRIED BNS,CND,VEGETARIAN"||
"16172"|"1600"|"Refried beans, canned, fat-free"|"REFRIED BNS,CND,FAT-FREE"||
"16173"|"1600"|"Frijoles rojos volteados (Refried beans, red, canned)"|"FRIJOLES ROJOS VOLTEADOS (REFRIED BNS,RED,CANNED)"||
"16174"|"1600"|"Tempeh, cooked"|"TEMPEH,CKD"||
"16175"|"1600"|"Soy protein isolate, PROTEIN TECHNOLOGIES INTERNATIONAL, SUPRO"|"SOY PROT ISOLATE,PROT TECHNOLOGIES INTERNATIONAL,SUPRO"||
"16176"|"1600"|"Soy protein isolate, PROTEIN TECHNOLOGIES INTERNATIONAL, ProPlus"|"SOY PROT ISOLATE,PROT TECHNOLOGIES INTERNATIONAL,PROPLUS"||
"16200"|"1600"|"CAMPBELL Soup Company, Campbell's Brown Sugar And Bacon Flavored Baked Beans"|"CAMPBELL SOUP CO.,CAMPBELL'S BRN SUGAR&BACON FLAV BKD BNS"||
"16201"|"1600"|"CAMPBELL Soup Company, Campbell's Pork and Beans"|"CAMPBELL SOUP COMPANY,CAMPBELL'S PORK & BNS"||"Campbell Soup Co."
"16202"|"1600"|"CAMPBELL Soup Company, PACE, Traditional Refried Beans"|"CAMPBELL SOUP COMPANY,PACE,TRADITIONAL REFRIED BNS"||"Campbell Soup Co."
"16203"|"1600"|"CAMPBELL Soup Company, PACE, Salsa Refried Beans"|"CAMPBELL SOUP COMPANY,PACE,SALSA REFRIED BNS"||"Campbell Soup Co."
"16204"|"1600"|"CAMPBELL Soup Company, PACE, Spicy Jalapeno Refried Beans"|"CAMPBELL SOUP COMPANY,PACE,SPICY JALAPENO REFRIED BNS"||"Campbell Soup Co."
"16210"|"1600"|"Vitasoy USA, Nasoya Lite Firm Tofu"|"VITASOY USA,NASOYA LITE FIRM TOFU"||
"16211"|"1600"|"Vitasoy USA, Organic Nasoya Super Firm Cubed Tofu"|"VITASOY USA,ORGANIC NASOYA SUPER FIRM CUBED TOFU"||
"16212"|"1600"|"Vitasoy USA, Organic Nasoya Extra Firm Tofu"|"VITASOY USA,ORGANIC NASOYA EX FIRM TOFU"||
"16213"|"1600"|"Vitasoy USA, Organic Nasoya Firm Tofu"|"VITASOY USA,ORGANIC NASOYA FIRM TOFU"||
"16215"|"1600"|"Vitasoy USA, Vitasoy Organic Creamy Original Soymilk"|"VITASOY USA,VITASOY ORGANIC CREAMY ORIGINAL SOYMILK"||
"16216"|"1600"|"Vitasoy USA, Vitasoy Orgnaic Classic Original Soymilk"|"VITASOY USA,VITASOY ORGNAIC CLASSIC ORIGINAL SOYMILK"||
"16219"|"1600"|"Vitasoy USA, Vitasoy Light Vanilla Soymilk"|"VITASOY USA,VITASOY LT VANILLA SOYMILK"||"Vitasoy USA"
"16222"|"1600"|"Soymilk (all flavors), unsweetened, with added calcium, vitamins A and D"|"SOYMILK (ALL FLAVORS),UNSWTND,W/ ADDED CA,VITAMINS A & D"||
"16223"|"1600"|"Soymilk (All flavors), enhanced"|"SOYMILK (ALL FLAVORS),ENHANCED"||
"16225"|"1600"|"Soymilk, original and vanilla, light, with added calcium, vitamins A and D"|"SOYMILK,ORIGINAL & VANILLA,LT,W/ ADDED CA,VITAMINS A & D"||
"16227"|"1600"|"Soymilk, chocolate and other flavors, light, with added calcium, vitamins A and D"|"SOYMILK,CHOC & OTHER FLAVORS,LT,W/ ADDED CA,VITAMINS A & D"||
"16228"|"1600"|"Soymilk, original and vanilla, light, unsweetened, with added calcium, vitamins A and D"|"SOYMILK,ORIGINAL & VANILLA,LT,UNSWTND,W/ ADDED CA,VIT A & D"||
"16229"|"1600"|"Soymilk (All flavors), lowfat, with added calcium, vitamins A and D"|"SOYMILK (ALL FLAVORS),LOWFAT,W/ ADDED CA,VITAMINS A & D"||
"16230"|"1600"|"Soymilk (all flavors), nonfat, with added calcium, vitamins A and D"|"SOYMILK (ALL FLAVORS),NONFAT,W/ ADDED CA,VITAMINS A & D"||
"16231"|"1600"|"Soymilk, chocolate, nonfat, with added calcium, vitamins A and D"|"SOYMILK,CHOC,NONFAT,W/ ADDED CA,VITAMINS A & D"||
"16235"|"1600"|"SILK Plain, soymilk"|"SILK PLN,SOYMILK"||"WhiteWave Foods Company"
"16236"|"1600"|"SILK Vanilla, soymilk"|"SILK VANILLA,SOYMILK"||"WhiteWave Foods Company"
"16237"|"1600"|"SILK Chocolate, soymilk"|"SILK CHOC,SOYMILK"||"WhiteWave Foods Company"
"16238"|"1600"|"SILK Light Plain, soymilk"|"SILK LT PLN,SOYMILK"||"WhiteWave Foods Company"
"16239"|"1600"|"SILK Light Vanilla, soymilk"|"SILK LT VANILLA,SOYMILK"||"WhiteWave Foods Company"
"16240"|"1600"|"SILK Light Chocolate, soymilk"|"SILK LT CHOC,SOYMILK"||"WhiteWave Foods Company"
"16241"|"1600"|"SILK Plus Omega-3 DHA, soymilk"|"SILK PLUS OMEGA-3 DHA,SOYMILK"||"WhiteWave Foods Company"
"16242"|"1600"|"SILK Plus for Bone Health, soymilk"|"SILK PLUS FOR BONE HEALTH,SOYMILK"||"WhiteWave Foods Company"
"16243"|"1600"|"SILK Plus Fiber, soymilk"|"SILK PLUS FIBER,SOYMILK"||"WhiteWave Foods Company"
"16244"|"1600"|"SILK Unsweetened, soymilk"|"SILK UNSWTND,SOYMILK"||"WhiteWave Foods Company"
"16245"|"1600"|"SILK Very Vanilla, soymilk"|"SILK VERY VANILLA,SOYMILK"||"WhiteWave Foods Company"
"16246"|"1600"|"SILK Nog, soymilk"|"SILK NOG,SOYMILK"||"WhiteWave Foods Company"
"16247"|"1600"|"SILK Chai, soymilk"|"SILK CHAI,SOYMILK"||"WhiteWave Foods Company"
"16248"|"1600"|"SILK Mocha, soymilk"|"SILK MOCHA,SOYMILK"||"WhiteWave Foods Company"
"16249"|"1600"|"SILK Coffee, soymilk"|"SILK COFFEE,SOYMILK"||"WhiteWave Foods Company"
"16250"|"1600"|"SILK Vanilla soy Yogurt (Family size)"|"SILK VANILLA SOY YOGURT (FAMILY SIZE)"||"WhiteWave Foods Company"
"16251"|"1600"|"SILK Vanilla soy yogurt (single serving size)"|"SILK VANILLA SOY YOGURT (SINGLE SERVING SIZE)"||"WhiteWave Foods Company"
"16252"|"1600"|"SILK Plain soy yogurt"|"SILK PLN SOY YOGURT"||"WhiteWave Foods Company"
"16253"|"1600"|"SILK Strawberry soy yogurt"|"SILK STRAWBERRY SOY YOGURT"||"WhiteWave Foods Company"
"16254"|"1600"|"SILK Raspberry soy yogurt"|"SILK RASPBERRY SOY YOGURT"||"WhiteWave Foods Company"
"16255"|"1600"|"SILK Peach soy Yogurt"|"SILK PEACH SOY YOGURT"||"WhiteWave Foods Company"
"16256"|"1600"|"SILK Black Cherry soy Yogurt"|"SILK BLACK CHERRY SOY YOGURT"||"WhiteWave Foods Company"
"16257"|"1600"|"SILK Blueberry soy Yogurt"|"SILK BLUEBERRY SOY YOGURT"||"WhiteWave Foods Company"
"16258"|"1600"|"SILK Key Lime soy Yogurt"|"SILK KEY LIME SOY YOGURT"||"WhiteWave Foods Company"
"16259"|"1600"|"SILK Banana-Strawberry soy Yogurt"|"SILK BANANA-STRAWBERRY SOY YOGURT"||"WhiteWave Foods Company"
"16260"|"1600"|"SILK Original Creamer"|"SILK ORIGINAL CREAMER"||"WhiteWave Foods Company"
